incident_id,timestamp,attack_type,severity,source_ip,destination_ip,country,mitre_technique,status
INC00263,2024-11-16 18:31:00,Ransomware,6,249.8.44.49,10.0.56.26,Japan,T1204,Resolved
INC00264,2024-03-25 08:50:00,Malware,10,63.168.21.250,10.0.223.236,Germany,T1110,Resolved
INC00265,2024-09-14 14:11:00,Insider Threat,9,135.164.26.41,10.0.199.181,Germany,T1566,Open
INC00266,2024-06-10 19:22:00,DDoS,5,93.194.67.19,10.0.12.173,Brazil,T1110,Open
INC00267,2024-12-10 06:05:00,DDoS,4,189.200.222.98,10.0.40.248,Brazil,T1566,Investigating
INC00268,2024-08-22 13:47:00,Brute Force,10,70.65.232.207,10.0.14.68,Russia,T1499,Investigating
INC00269,2024-10-16 14:49:00,Malware,8,173.131.191.166,10.0.236.232,India,T1204,Investigating
INC00270,2024-06-19 01:59:00,Malware,5,125.16.186.228,10.0.252.90,UK,T1055,Open
INC00271,2024-10-28 11:05:00,DDoS,3,28.19.119.64,10.0.30.113,USA,T1055,Investigating
INC00272,2024-11-29 21:23:00,Malware,4,126.14.225.48,10.0.231.9,Russia,T1204,Open
INC00273,2024-11-29 12:41:00,Insider Threat,6,195.181.57.83,10.0.213.211,France,T1110,Open
INC00274,2024-02-11 10:49:00,Ransomware,5,238.225.17.222,10.0.224.245,Japan,T1566,Resolved
INC00275,2024-11-28 15:49:00,Malware,7,60.70.125.92,10.0.250.117,Japan,T1499,Resolved
INC00276,2024-10-18 10:33:00,Phishing,6,115.63.168.13,10.0.203.155,Germany,T1059,Open
INC00277,2024-06-06 15:38:00,Phishing,10,154.29.47.50,10.0.199.197,France,T1081,Resolved
INC00278,2024-01-29 17:35:00,DDoS,7,152.126.77.254,10.0.29.138,Brazil,T1499,Open
INC00279,2024-07-19 00:43:00,Ransomware,8,92.16.236.68,10.0.180.160,China,T1059,Resolved
INC00280,2024-03-30 07:15:00,Brute Force,5,104.48.15.116,10.0.101.170,Canada,T1204,Resolved
INC00281,2024-05-02 04:23:00,Insider Threat,4,191.227.74.123,10.0.111.240,Germany,T1110,Investigating
INC00282,2024-04-20 02:40:00,Brute Force,7,239.65.28.208,10.0.205.223,Brazil,T1566,Investigating
INC00283,2024-06-14 15:31:00,Insider Threat,9,8.153.65.35,10.0.15.246,Brazil,T1055,Resolved
INC00284,2024-09-02 10:29:00,DDoS,8,97.211.228.51,10.0.59.10,Russia,T1110,Open
INC00285,2024-06-18 00:38:00,Ransomware,3,204.173.122.147,10.0.124.247,USA,T1499,Open
INC00286,2024-08-16 13:16:00,DDoS,5,154.251.113.104,10.0.158.117,India,T1059,Open
INC00287,2024-07-25 04:42:00,Malware,8,223.59.127.151,10.0.215.218,Germany,T1110,Investigating
INC00288,2024-03-17 12:05:00,Brute Force,6,145.96.255.107,10.0.85.177,Russia,T1499,Investigating
INC00289,2024-02-13 20:50:00,Insider Threat,2,224.214.21.133,10.0.13.132,Russia,T1110,Investigating
INC00290,2024-08-07 13:41:00,DDoS,2,249.248.16.32,10.0.97.83,India,T1204,Resolved
INC00291,2024-01-18 01:00:00,DDoS,9,146.222.161.165,10.0.219.92,China,T1055,Investigating
INC00292,2024-05-21 12:53:00,Brute Force,6,14.127.184.252,10.0.158.86,Canada,T1055,Open
INC00293,2024-07-05 08:32:00,Phishing,2,6.209.173.79,10.0.21.188,UK,T1110,Open
INC00294,2024-05-08 02:53:00,Malware,9,40.53.1.218,10.0.127.201,Brazil,T1081,Investigating
INC00295,2024-07-09 07:45:00,Brute Force,5,175.135.235.108,10.0.184.125,Canada,T1081,Investigating
INC00296,2024-08-03 00:03:00,Ransomware,4,36.56.171.155,10.0.250.103,China,T1499,Open
INC00297,2024-02-09 00:21:00,DDoS,1,94.11.176.193,10.0.138.106,France,T1566,Resolved
INC00298,2024-10-16 01:41:00,Brute Force,3,15.4.52.205,10.0.18.143,Russia,T1059,Investigating
INC00299,2024-06-29 20:07:00,Insider Threat,5,124.194.190.236,10.0.248.122,USA,T1566,Resolved
INC00300,2024-04-26 05:37:00,Ransomware,6,221.163.81.40,10.0.210.161,USA,T1110,Resolved
INC00301,2024-03-25 20:06:00,Ransomware,10,79.107.243.160,10.0.61.222,India,T1110,Investigating
INC00302,2024-08-02 23:08:00,Insider Threat,3,22.57.134.203,10.0.210.128,USA,T1055,Open
INC00303,2024-10-01 16:49:00,Ransomware,10,231.108.231.33,10.0.80.144,France,T1055,Open
INC00304,2024-12-19 19:45:00,Malware,8,164.173.200.71,10.0.19.196,UK,T1055,Resolved
INC00305,2024-01-24 12:10:00,Brute Force,8,202.164.63.84,10.0.151.203,UK,T1055,Resolved
INC00306,2024-07-13 23:48:00,Phishing,2,99.120.181.15,10.0.92.97,Russia,T1499,Open
INC00307,2024-06-08 09:14:00,Brute Force,7,226.154.123.119,10.0.59.53,Canada,T1055,Investigating
INC00308,2024-09-14 21:22:00,DDoS,4,3.87.58.117,10.0.56.25,Brazil,T1110,Investigating
INC00309,2024-01-28 16:52:00,Malware,10,158.175.227.181,10.0.211.137,UK,T1110,Open
INC00310,2024-09-14 06:07:00,Brute Force,1,47.122.38.44,10.0.253.22,Russia,T1204,Resolved
INC00311,2024-02-18 12:38:00,Malware,10,86.156.196.51,10.0.11.49,Japan,T1566,Resolved
INC00312,2024-05-05 10:20:00,Malware,5,238.214.175.10,10.0.152.199,Germany,T1110,Open
INC00313,2024-02-20 05:46:00,Insider Threat,10,53.78.140.93,10.0.181.31,Germany,T1110,Open
INC00314,2024-01-25 18:37:00,Malware,1,1.139.26.50,10.0.90.244,Brazil,T1059,Open
INC00315,2024-04-30 15:40:00,Malware,4,29.231.115.21,10.0.25.61,Canada,T1081,Investigating
INC00316,2024-07-08 08:58:00,Brute Force,2,140.238.64.189,10.0.95.222,USA,T1081,Investigating
INC00317,2024-07-08 15:05:00,Insider Threat,4,140.198.215.17,10.0.191.241,France,T1499,Resolved
INC00318,2024-08-11 09:10:00,DDoS,2,100.73.56.132,10.0.155.157,Brazil,T1499,Investigating
INC00319,2024-10-11 16:25:00,DDoS,10,20.242.161.118,10.0.64.21,Germany,T1059,Investigating
INC00320,2024-06-11 04:34:00,Malware,10,121.36.25.50,10.0.242.61,UK,T1204,Resolved
INC00321,2024-09-02 20:22:00,Malware,1,240.139.64.90,10.0.94.183,USA,T1055,Open
INC00322,2024-12-08 19:10:00,Ransomware,5,153.13.186.106,10.0.145.182,Canada,T1055,Resolved
INC00323,2024-07-05 08:39:00,Brute Force,5,52.20.47.206,10.0.115.212,Russia,T1499,Open
INC00324,2024-02-06 12:41:00,Malware,2,232.213.208.65,10.0.230.43,India,T1059,Investigating
INC00325,2024-02-12 21:38:00,Phishing,8,253.152.34.68,10.0.136.37,UK,T1110,Open
INC00326,2024-07-04 22:12:00,Brute Force,10,61.174.212.110,10.0.161.186,UK,T1499,Investigating
INC00327,2024-10-08 20:14:00,Ransomware,1,97.217.208.170,10.0.91.188,USA,T1055,Resolved
INC00328,2024-02-12 02:20:00,Insider Threat,1,254.51.220.220,10.0.204.105,Russia,T1110,Resolved
INC00329,2024-06-23 16:53:00,Ransomware,1,72.8.163.99,10.0.54.90,France,T1081,Resolved
INC00330,2024-03-08 09:23:00,Insider Threat,2,99.53.80.202,10.0.104.12,UK,T1110,Resolved
INC00331,2024-02-21 22:55:00,Ransomware,6,56.179.102.201,10.0.39.211,China,T1499,Resolved
INC00332,2024-06-28 04:29:00,DDoS,5,119.31.45.213,10.0.104.60,Brazil,T1081,Resolved
INC00333,2024-10-26 20:47:00,Insider Threat,3,187.234.45.103,10.0.72.242,Brazil,T1081,Investigating
INC00334,2024-11-04 20:50:00,Brute Force,9,108.62.130.9,10.0.56.201,Canada,T1110,Resolved
INC00335,2024-03-19 22:04:00,Phishing,4,229.214.152.185,10.0.161.78,USA,T1081,Resolved
INC00336,2024-06-14 08:26:00,DDoS,3,241.32.182.73,10.0.220.118,India,T1055,Open
INC00337,2024-10-10 19:36:00,Phishing,5,137.33.40.92,10.0.68.202,France,T1566,Open
INC00338,2024-07-31 22:23:00,Ransomware,6,82.194.14.9,10.0.144.121,Russia,T1499,Resolved
INC00339,2024-11-26 10:23:00,DDoS,4,156.58.204.9,10.0.169.88,Germany,T1110,Investigating
INC00340,2024-03-12 10:10:00,Malware,9,253.231.156.81,10.0.68.3,Japan,T1566,Open
INC00341,2024-09-12 18:17:00,Ransomware,5,44.45.52.84,10.0.73.156,China,T1204,Resolved
INC00342,2024-12-24 08:29:00,Phishing,7,73.249.114.30,10.0.12.250,Japan,T1566,Open
INC00343,2024-04-03 00:14:00,DDoS,5,138.234.198.82,10.0.169.245,USA,T1081,Investigating
INC00344,2024-04-07 02:39:00,Brute Force,2,222.110.15.33,10.0.217.173,France,T1499,Open
INC00345,2024-03-16 03:02:00,Phishing,2,103.45.100.134,10.0.238.50,Brazil,T1204,Open
INC00346,2024-05-30 12:13:00,Phishing,9,145.14.5.19,10.0.131.117,Russia,T1204,Resolved
INC00347,2024-02-11 22:48:00,DDoS,6,137.147.123.154,10.0.60.94,India,T1055,Open
INC00348,2024-09-07 18:24:00,Malware,2,126.165.202.56,10.0.89.3,UK,T1081,Investigating
INC00349,2024-10-25 14:18:00,Insider Threat,8,133.128.149.189,10.0.74.6,Russia,T1566,Resolved
INC00350,2024-12-23 05:45:00,Insider Threat,2,28.221.137.206,10.0.65.124,China,T1055,Open
INC00351,2024-01-17 21:12:00,Ransomware,4,2.66.202.225,10.0.92.133,China,T1204,Resolved
INC00352,2024-03-19 22:19:00,Phishing,5,25.16.87.149,10.0.188.59,Brazil,T1499,Open
INC00353,2024-06-18 07:02:00,Phishing,4,2.105.244.200,10.0.114.233,UK,T1055,Open
INC00354,2024-04-06 22:43:00,Ransomware,1,194.11.93.66,10.0.104.134,Japan,T1499,Open
INC00355,2024-03-05 05:33:00,Malware,7,156.248.70.218,10.0.243.65,China,T1055,Resolved
INC00356,2024-07-19 22:02:00,Phishing,1,67.181.132.41,10.0.187.123,India,T1110,Open
INC00357,2024-05-09 21:57:00,Brute Force,3,154.49.87.172,10.0.177.119,France,T1499,Open
INC00358,2024-06-13 05:47:00,Brute Force,6,36.214.47.30,10.0.238.229,UK,T1110,Resolved
INC00359,2024-01-09 06:55:00,Brute Force,8,204.24.62.60,10.0.1.89,Canada,T1059,Investigating
INC00360,2024-08-07 21:28:00,Brute Force,1,8.105.126.174,10.0.219.77,UK,T1059,Resolved
INC00361,2024-09-02 13:43:00,Malware,4,60.110.220.224,10.0.166.9,Japan,T1499,Open
INC00362,2024-03-26 18:13:00,Insider Threat,3,72.102.171.235,10.0.77.8,Brazil,T1499,Investigating
INC00363,2024-03-19 22:42:00,Malware,4,51.54.111.96,10.0.220.36,Canada,T1566,Open
INC00364,2024-04-16 16:24:00,Insider Threat,2,17.107.116.22,10.0.165.211,India,T1059,Open
INC00365,2024-10-11 11:11:00,Brute Force,10,3.150.144.200,10.0.190.189,UK,T1081,Resolved
INC00366,2024-09-26 16:17:00,Brute Force,3,42.75.214.25,10.0.15.6,Canada,T1566,Investigating
INC00367,2024-11-12 19:42:00,Brute Force,9,148.237.170.251,10.0.157.37,UK,T1081,Open
INC00368,2024-07-28 06:29:00,Insider Threat,3,13.99.38.94,10.0.60.19,Japan,T1110,Investigating
INC00369,2024-04-14 08:39:00,Insider Threat,2,164.255.109.146,10.0.223.112,Russia,T1081,Investigating
INC00370,2024-08-13 15:16:00,Insider Threat,10,200.189.195.113,10.0.123.218,India,T1204,Open
INC00371,2024-01-15 06:36:00,Insider Threat,5,56.88.201.17,10.0.93.124,Japan,T1110,Resolved
INC00372,2024-04-06 00:39:00,Phishing,4,241.176.219.62,10.0.248.62,Japan,T1055,Resolved
INC00373,2024-02-21 23:28:00,Ransomware,5,123.172.40.188,10.0.142.95,Germany,T1499,Investigating
INC00374,2024-10-27 08:01:00,Brute Force,8,65.38.90.113,10.0.74.49,Canada,T1566,Resolved
INC00375,2024-02-22 01:05:00,Ransomware,9,127.69.48.42,10.0.111.156,UK,T1566,Resolved
INC00376,2024-09-11 19:39:00,Brute Force,6,48.8.42.211,10.0.59.60,China,T1059,Open
INC00377,2024-01-23 16:29:00,Phishing,1,183.228.214.93,10.0.32.236,Brazil,T1110,Investigating
INC00378,2024-08-15 00:43:00,Brute Force,10,214.45.68.94,10.0.183.26,France,T1204,Resolved
INC00379,2024-08-02 17:12:00,Ransomware,1,105.75.85.107,10.0.188.28,France,T1081,Resolved
INC00380,2024-01-12 05:40:00,Insider Threat,8,23.128.13.62,10.0.153.16,UK,T1566,Open
INC00381,2024-05-04 07:48:00,Phishing,8,81.164.240.82,10.0.144.78,Brazil,T1110,Resolved
INC00382,2024-01-11 20:30:00,DDoS,9,228.23.170.101,10.0.9.125,Canada,T1204,Investigating
INC00383,2024-03-02 13:33:00,Ransomware,6,83.252.197.41,10.0.47.232,USA,T1566,Investigating
INC00384,2024-01-27 20:19:00,Insider Threat,4,14.48.125.201,10.0.231.69,Brazil,T1081,Investigating
INC00385,2024-10-19 02:38:00,Ransomware,6,212.110.97.249,10.0.246.226,Russia,T1055,Investigating
INC00386,2024-09-22 06:48:00,DDoS,5,128.1.70.242,10.0.241.65,Germany,T1204,Open
INC00387,2024-06-01 00:31:00,Insider Threat,9,33.108.147.75,10.0.29.6,Japan,T1204,Resolved
INC00388,2024-09-04 19:11:00,DDoS,10,61.28.95.180,10.0.144.50,Canada,T1110,Resolved
INC00389,2024-08-21 04:58:00,Malware,3,169.34.7.171,10.0.233.66,France,T1055,Resolved
INC00390,2024-09-08 02:39:00,Malware,8,15.31.119.199,10.0.222.185,Japan,T1499,Resolved
INC00391,2024-09-21 00:29:00,DDoS,1,2.45.13.232,10.0.194.169,USA,T1204,Resolved
INC00392,2024-08-28 09:52:00,Insider Threat,3,154.67.172.12,10.0.15.85,China,T1055,Resolved
INC00393,2024-07-30 12:58:00,DDoS,5,34.241.116.118,10.0.187.111,Brazil,T1110,Resolved
INC00394,2024-07-20 22:22:00,Malware,2,208.151.85.112,10.0.61.161,India,T1081,Resolved
INC00395,2024-04-11 00:44:00,DDoS,6,8.253.135.215,10.0.172.95,Russia,T1059,Investigating
INC00396,2024-05-06 22:26:00,DDoS,10,160.113.156.237,10.0.87.65,Russia,T1110,Open
INC00397,2024-09-19 13:46:00,Brute Force,5,202.67.110.133,10.0.4.40,France,T1081,Resolved
INC00398,2024-09-13 08:28:00,DDoS,10,132.223.54.161,10.0.209.160,Japan,T1499,Investigating
INC00399,2024-08-03 14:44:00,Brute Force,1,132.211.2.161,10.0.110.219,India,T1566,Open
INC00400,2024-08-12 00:33:00,Brute Force,2,231.96.127.5,10.0.198.178,Brazil,T1499,Resolved
INC00401,2024-08-06 14:09:00,Insider Threat,6,78.254.49.127,10.0.55.71,China,T1566,Investigating
INC00402,2024-07-25 04:27:00,DDoS,7,35.116.29.67,10.0.153.186,Germany,T1055,Open
INC00403,2024-11-19 13:44:00,Ransomware,1,138.206.133.201,10.0.188.234,UK,T1499,Investigating
INC00404,2024-07-25 20:59:00,Phishing,7,243.92.124.60,10.0.203.82,Germany,T1059,Resolved
INC00405,2024-04-21 18:38:00,Brute Force,9,240.199.245.67,10.0.18.129,UK,T1081,Resolved
INC00406,2024-04-21 19:04:00,Malware,10,176.183.202.74,10.0.180.172,Brazil,T1566,Open
INC00407,2024-12-22 23:31:00,DDoS,2,25.224.154.234,10.0.30.70,China,T1566,Resolved
INC00408,2024-08-09 10:53:00,Ransomware,2,244.231.30.3,10.0.251.5,Canada,T1081,Open
INC00409,2024-05-17 03:49:00,Malware,4,83.243.117.173,10.0.88.164,Russia,T1204,Investigating
INC00410,2024-07-28 23:01:00,DDoS,6,187.184.136.222,10.0.131.223,USA,T1499,Investigating
INC00411,2024-12-14 03:29:00,Malware,9,207.221.149.91,10.0.23.195,USA,T1204,Investigating
INC00412,2024-05-31 08:18:00,Insider Threat,10,73.71.53.2,10.0.57.128,Germany,T1204,Open
INC00413,2024-08-13 23:40:00,Malware,4,225.164.139.135,10.0.163.119,UK,T1566,Resolved
INC00414,2024-10-25 01:51:00,Phishing,2,205.255.117.10,10.0.38.124,China,T1055,Resolved
INC00415,2024-06-30 08:54:00,Malware,9,203.241.201.109,10.0.33.18,Japan,T1204,Resolved
INC00416,2024-03-19 04:22:00,Brute Force,5,228.174.145.56,10.0.8.121,Japan,T1499,Investigating
INC00417,2024-12-02 22:04:00,Brute Force,1,3.248.168.252,10.0.173.216,Canada,T1055,Open
INC00418,2024-09-12 00:45:00,Ransomware,10,49.185.239.101,10.0.64.62,Russia,T1566,Resolved
INC00419,2024-11-10 23:04:00,Phishing,5,222.177.163.46,10.0.70.169,Canada,T1055,Open
INC00420,2024-04-20 09:30:00,DDoS,6,115.132.232.133,10.0.114.101,India,T1566,Investigating
INC00421,2024-10-27 02:49:00,Brute Force,6,27.139.44.96,10.0.59.29,Brazil,T1055,Resolved
INC00422,2024-12-02 11:45:00,Phishing,6,25.192.93.255,10.0.193.194,USA,T1204,Open
INC00423,2024-04-15 15:16:00,DDoS,1,113.200.217.152,10.0.131.80,France,T1566,Open
INC00424,2024-12-18 17:36:00,Phishing,2,169.7.110.138,10.0.130.188,India,T1204,Open
INC00425,2024-09-03 08:10:00,Phishing,9,219.130.5.227,10.0.51.192,Russia,T1499,Resolved
INC00426,2024-11-10 14:01:00,Insider Threat,9,120.115.247.245,10.0.59.226,Japan,T1204,Investigating
INC00427,2024-01-17 00:30:00,Ransomware,5,103.5.17.216,10.0.253.27,Canada,T1081,Resolved
INC00428,2024-09-14 03:39:00,Malware,1,110.124.77.195,10.0.88.14,Russia,T1204,Investigating
INC00429,2024-08-02 06:25:00,Brute Force,6,250.239.202.12,10.0.25.193,France,T1081,Open
INC00430,2024-12-03 20:20:00,Brute Force,7,111.204.105.12,10.0.23.226,Russia,T1081,Investigating
INC00431,2024-03-09 06:50:00,Insider Threat,3,47.17.3.98,10.0.19.2,UK,T1499,Open
INC00432,2024-01-18 11:51:00,Brute Force,6,110.31.46.79,10.0.53.94,India,T1059,Open
INC00433,2024-10-17 16:58:00,Brute Force,5,45.58.17.14,10.0.189.50,Brazil,T1055,Resolved
INC00434,2024-11-11 20:50:00,Insider Threat,5,212.213.63.118,10.0.132.100,France,T1204,Investigating
INC00435,2024-05-15 00:49:00,Malware,3,240.187.20.174,10.0.119.159,USA,T1059,Investigating
INC00436,2024-10-29 02:26:00,Insider Threat,1,215.7.254.82,10.0.112.79,India,T1055,Open
INC00437,2024-05-15 00:56:00,Insider Threat,6,33.165.30.116,10.0.237.99,Germany,T1204,Investigating
INC00438,2024-12-30 12:25:00,Brute Force,6,150.69.20.242,10.0.129.191,Germany,T1204,Investigating
INC00439,2024-02-20 06:36:00,Malware,6,152.244.82.111,10.0.47.120,Russia,T1499,Resolved
INC00440,2024-03-03 01:56:00,DDoS,1,64.7.23.239,10.0.134.109,UK,T1055,Investigating
INC00441,2024-01-20 10:59:00,Phishing,8,215.119.224.233,10.0.164.195,Japan,T1566,Resolved
INC00442,2024-06-26 15:01:00,Malware,9,234.6.163.236,10.0.159.154,USA,T1499,Open
INC00443,2024-10-29 19:08:00,Malware,7,129.14.30.114,10.0.30.60,Germany,T1499,Resolved
INC00444,2024-09-16 10:05:00,Brute Force,2,212.181.45.48,10.0.86.36,Canada,T1110,Resolved
INC00445,2024-10-22 03:20:00,Malware,6,177.179.153.29,10.0.189.141,India,T1499,Investigating
INC00446,2024-09-17 20:46:00,Insider Threat,1,228.69.105.182,10.0.148.2,Japan,T1055,Investigating
INC00447,2024-12-11 19:22:00,Insider Threat,5,140.6.122.72,10.0.139.92,Brazil,T1055,Open
INC00448,2024-03-09 20:12:00,Malware,1,26.174.47.202,10.0.73.51,Brazil,T1059,Open
INC00449,2024-03-11 09:55:00,Malware,10,142.12.6.188,10.0.62.42,Japan,T1499,Open
INC00450,2024-11-11 17:30:00,DDoS,3,218.252.64.200,10.0.58.97,France,T1059,Resolved
INC00451,2024-08-15 15:33:00,Malware,1,178.215.82.124,10.0.119.249,Japan,T1566,Investigating
INC00452,2024-01-15 18:13:00,Malware,1,218.79.245.212,10.0.86.76,India,T1059,Resolved
INC00453,2024-02-15 03:49:00,Insider Threat,6,107.95.214.178,10.0.250.151,Brazil,T1081,Resolved
INC00454,2024-05-20 04:25:00,Malware,9,79.90.92.209,10.0.90.194,China,T1566,Open
INC00455,2024-11-30 11:09:00,Brute Force,6,176.162.83.127,10.0.26.73,Japan,T1055,Resolved
INC00456,2024-01-22 05:52:00,Phishing,10,140.70.240.26,10.0.138.187,Brazil,T1566,Resolved
INC00457,2024-09-30 10:28:00,Insider Threat,10,158.69.145.116,10.0.108.83,Russia,T1110,Investigating
INC00458,2024-01-05 13:52:00,Ransomware,6,250.18.220.66,10.0.119.159,Russia,T1566,Open
INC00459,2024-09-03 04:49:00,Ransomware,3,22.82.86.232,10.0.183.64,Russia,T1081,Investigating
INC00460,2024-12-14 11:45:00,DDoS,3,114.126.217.103,10.0.185.18,Brazil,T1110,Investigating
INC00461,2024-02-17 08:20:00,DDoS,1,36.200.59.189,10.0.27.220,France,T1081,Investigating
INC00462,2024-01-07 16:52:00,DDoS,4,112.20.19.10,10.0.217.75,Japan,T1055,Investigating
INC00463,2024-10-09 20:33:00,Phishing,4,46.99.19.165,10.0.111.215,India,T1566,Open
INC00464,2024-07-22 17:36:00,Ransomware,3,5.12.109.88,10.0.42.136,India,T1081,Open
INC00465,2024-07-04 00:30:00,Ransomware,3,219.176.62.180,10.0.139.182,Japan,T1566,Open
INC00466,2024-04-25 20:12:00,Ransomware,6,109.211.253.44,10.0.50.100,India,T1059,Open
INC00467,2024-08-31 19:28:00,Ransomware,2,83.45.167.132,10.0.48.172,Brazil,T1499,Resolved
INC00468,2024-05-10 09:38:00,Brute Force,1,188.146.114.149,10.0.35.220,Canada,T1566,Investigating
INC00469,2024-07-03 19:38:00,DDoS,2,70.16.109.209,10.0.11.154,USA,T1499,Open
INC00470,2024-05-15 17:05:00,DDoS,5,248.163.79.230,10.0.111.221,China,T1055,Investigating
INC00471,2024-09-17 12:45:00,Phishing,1,65.128.118.158,10.0.17.149,Germany,T1055,Open
INC00472,2024-02-25 03:55:00,Phishing,10,66.224.153.49,10.0.67.176,China,T1059,Investigating
INC00473,2024-05-21 04:28:00,Ransomware,1,32.227.236.89,10.0.66.119,Japan,T1055,Investigating
INC00474,2024-03-04 17:12:00,Malware,4,16.28.46.52,10.0.97.77,Russia,T1566,Investigating
INC00475,2024-07-18 00:26:00,Phishing,8,255.33.191.29,10.0.100.36,Russia,T1110,Investigating
INC00476,2024-11-25 19:59:00,DDoS,5,217.213.163.61,10.0.248.45,Russia,T1081,Investigating
INC00477,2024-04-04 00:11:00,Insider Threat,8,140.202.254.4,10.0.163.193,Japan,T1204,Resolved
INC00478,2024-11-12 17:22:00,Malware,4,190.105.21.218,10.0.71.238,Canada,T1081,Investigating
INC00479,2024-07-05 03:30:00,Brute Force,8,198.125.241.174,10.0.141.120,France,T1055,Open
INC00480,2024-09-04 16:56:00,DDoS,7,223.185.121.20,10.0.117.137,USA,T1059,Investigating
INC00481,2024-12-20 10:04:00,Insider Threat,1,127.170.181.19,10.0.195.58,Brazil,T1081,Investigating
INC00482,2024-08-20 10:44:00,Insider Threat,5,36.1.5.120,10.0.201.9,Germany,T1110,Resolved
INC00483,2024-04-08 13:01:00,Phishing,3,227.114.114.29,10.0.222.44,Canada,T1110,Open
INC00484,2024-05-05 14:22:00,Phishing,7,138.177.19.21,10.0.159.97,China,T1566,Resolved
INC00485,2024-07-01 16:23:00,Malware,8,142.162.194.169,10.0.33.184,China,T1110,Investigating
INC00486,2024-12-01 17:00:00,Insider Threat,7,37.141.221.203,10.0.59.215,China,T1110,Investigating
INC00487,2024-12-26 11:23:00,Phishing,10,211.135.43.73,10.0.26.57,UK,T1566,Resolved
INC00488,2024-07-10 15:35:00,Brute Force,8,98.70.30.59,10.0.102.8,USA,T1204,Open
INC00489,2024-11-07 15:33:00,DDoS,2,244.15.11.104,10.0.123.248,France,T1204,Open
INC00490,2024-05-19 01:08:00,Malware,8,28.126.212.216,10.0.137.42,Canada,T1566,Open
INC00491,2024-05-16 12:53:00,Ransomware,4,64.229.69.219,10.0.60.180,Russia,T1499,Open
INC00492,2024-04-27 10:11:00,Insider Threat,7,230.69.122.58,10.0.101.37,UK,T1059,Resolved
INC00493,2024-07-12 13:52:00,DDoS,6,81.125.47.167,10.0.72.253,Germany,T1055,Resolved
INC00494,2024-07-11 00:12:00,Malware,4,70.13.217.117,10.0.50.9,China,T1566,Open
INC00495,2024-08-02 14:49:00,Ransomware,3,191.159.163.196,10.0.228.233,USA,T1059,Open
INC00496,2024-05-06 04:03:00,Malware,3,137.81.189.210,10.0.243.9,China,T1059,Open
INC00497,2024-10-20 06:14:00,Malware,5,157.132.68.207,10.0.194.57,Brazil,T1110,Open
INC00498,2024-11-05 03:51:00,Malware,6,220.45.27.243,10.0.137.146,Russia,T1081,Resolved
INC00499,2024-10-02 00:59:00,DDoS,4,190.13.96.37,10.0.171.121,Brazil,T1081,Resolved
INC00500,2024-12-18 13:02:00,Brute Force,3,44.54.60.120,10.0.210.32,UK,T1499,Investigating
INC00501,2024-01-15 09:53:00,Phishing,1,228.218.249.71,10.0.64.6,China,T1204,Investigating
INC00502,2024-05-28 10:55:00,Malware,5,182.57.195.160,10.0.160.244,Brazil,T1110,Resolved
INC00503,2024-11-19 06:48:00,Malware,6,139.224.85.33,10.0.117.109,China,T1055,Investigating
INC00504,2024-01-06 17:20:00,DDoS,2,178.141.140.120,10.0.9.255,China,T1204,Resolved
INC00505,2024-08-01 15:26:00,DDoS,3,7.13.76.249,10.0.198.12,UK,T1055,Open
INC00506,2024-04-21 22:07:00,Malware,5,181.194.44.20,10.0.218.154,France,T1059,Investigating
INC00507,2024-06-15 19:59:00,Phishing,7,220.40.170.123,10.0.161.200,Germany,T1055,Investigating
